매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구
247191.9094,2022,골목상권,2110994,개포고등학교,2,4,1777,797,494,102599,1,0,0,0,61589,0,0,0,64785.6,59237.5,360,2860.046879,0,0.487099969,2.922599815,0.277996624
256343.2637,2020,골목상권,2110949,한남IC,3,1,618,300,1683,59037,0,0,0,0,62126,0,0,0,59187.6,50294,112,2860.536172,0,0.965779223,0.321926408,2.723300971
80462.01099,2020,골목상권,2110951,신사은행나무공원,3,1,1039,580,273,81362,0,0,0,1,29000,0,0,0,88341.2,70153,161,2860.731525,0,1.034482759,0.689655172,0.262752647
105252.3663,2020,골목상권,2110952,논현목련공원,3,1,879,583,117,26673,0,0,0,0,21629,0,0,0,33995.8,32963,257,2861.444286,0,1.387026677,0.924684451,0.133105802
74176.18681,2020,골목상권,2110954,국기원,3,1,497,335,636,85788,0,0,0,2,39798,0,0,0,78936.8,72891,34,2861.691169,0,0.753806724,0.753806724,1.279678068
110301.37,2020,골목상권,2110955,논현초등학교,3,1,7080,4369,3430,349220,0,0,0,2,190912,0,0,0,412995,387342.5,1958,2862.561916,0,1.571404626,0.523801542,0.484463277
198166.5238,2020,골목상권,2110957,언북중학교,3,1,1816,1116,1251,167145,0,0,0,3,94815,0,0,0,155200.2,100676,532,2861.672709,0,0.632811264,0.843748352,0.688876652
222298.4542,2020,골목상권,2110958,역삼역 4번,3,1,858,528,994,89117,0,0,0,2,73119,0,0,0,78058.2,43665.5,290,2862.319026,0,0.410290075,1.230870225,1.158508159
57687.93773,2020,골목상권,2110959,신구중학교,3,1,365,166,271,21111,0,0,0,0,35959,0,0,0,18472,14550,82,2862.844322,0,0.83428349,2.224755972,0.742465753
122343.2674,2020,골목상권,2110960,은광여고,3,1,719,417,1522,16250,0,0,0,1,25543,0,0,0,17848.4,15351,239,2863.703582,0,1.174490076,1.565986767,2.116828929
246173.4267,2020,골목상권,2110961,언주역 3번,3,1,2169,1298,962,125381,1,0,0,1,63031,0,0,0,120047,91289,612,2864.057832,0,0.951912551,0.475956275,0.443522361
118235.0696,2020,골목상권,2110963,역삼월드메르디앙아파트,3,1,1724,847,780,49245,0,0,0,1,40391,0,0,0,62384.6,56115,543,2863.948945,0,0.742739719,0.247579906,0.452436195
101400.9231,2020,골목상권,2110965,언주역 6번,3,1,2309,1512,1139,122590,0,0,0,2,65107,0,0,0,122421.4,96468,694,2863.717489,0,1.075153209,0.307186631,0.493287137
99532.7674,2020,골목상권,2110966,논현2동주민센터,3,1,2887,1539,1637,362242,0,0,0,2,93544,0,0,0,341298.6,237948.5,843,2863.685606,0,0.64140939,0.962114085,0.567024593
195267.4066,2020,골목상권,2110967,역삼역 8번,3,1,1307,877,377,102569,0,0,0,3,68671,0,0,0,100603.2,73712.5,379,2863.832754,0,1.310596904,1.019353148,0.288446825
258445.2918,2020,골목상권,2110971,선정릉역 4번,3,1,3836,2425,1542,119149,1,1,0,4,133221,0,0,0,127388.6,101139,1637,2864.015028,0,0.675569167,0.525442685,0.40198123
79290.39927,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,3,1,1995,1013,2628,27582,0,0,0,0,46603,0,0,0,33195.6,30721,630,2863.359919,0,0.643735382,0.429156921,1.317293233
130379.5238,2020,골목상권,2110974,언주중학교,3,1,1479,770,292,93003,0,0,0,0,35150,0,0,0,106913.6,95530,535,2863.100166,0,1.706970128,0.568990043,0.197430696
239445.2674,2020,골목상권,2110975,매봉역 1번,3,1,944,361,10837,40801,0,0,0,0,52363,42935,180878,1,41178.2,39197.5,250,2862.840719,0.572923629,1.145847259,2.100719974,11.47987288
79343.14652,2020,골목상권,2110976,언북초등학교,3,1,2011,1046,578,113701,0,0,0,0,55724,0,0,0,112431.6,100433,476,2863.193789,0,1.076735338,0.358911779,0.287419194
52003.01587,2020,골목상권,2110977,논현로18길,3,1,707,335,148,18165,0,0,0,0,17287,0,0,0,19525.2,16803.5,108,2863.200469,0,5.20622433,0,0.209335219
55918.30769,2020,골목상권,2110980,개포지구대옆,3,1,2707,1114,663,80409,0,0,0,0,85827,0,0,0,94194,83731,679,2863.593291,0,0.349540354,0.233026903,0.244920576
150392.2405,2020,골목상권,2110981,국악고교사거리,3,1,2105,876,361,65244,0,0,0,0,67409,11650,0,0,75600.8,73144.5,543,2863.836523,0.593392574,1.335133291,1.038437004,0.171496437
567679.3187,2020,골목상권,2110983,국립국악고등학교,3,1,2836,1257,783,62355,1,0,0,0,56041,0,0,0,76496.4,73060,602,2863.753947,0,0.535322353,0.713763138,0.276093089
113742.6658,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),3,1,4522,1948,1556,106735,0,0,0,1,137097,1743,0,0,138894.4,135025,1079,2864.004671,0.072941056,0.875292676,1.021174789,0.344095533
160605.4799,2020,골목상권,2110985,청담근린공원,3,1,980,472,1338,46330,0,0,0,0,43265,0,0,0,47036.8,41559.5,239,2864.066141,0,0.693401133,0.231133711,1.365306122
80834.46886,2020,골목상권,2110988,청담역 3번,3,1,1340,480,1594,29563,0,0,0,0,79185,0,316468,1,28663.2,27452.5,345,2864.361136,0,0.378859633,0.631432721,1.189552239
62596.08181,2020,골목상권,2110989,대치동아우편취급국,3,1,1575,908,444,97892,2,0,0,3,40587,0,0,0,96225,75905,671,2864.740823,0,2.217458792,1.724690172,0.281904762
99126.92125,2020,골목상권,2110992,도곡초등학교,3,1,8040,3724,2179,206037,2,0,0,1,138866,0,0,0,259506.8,275067,1927,2864.116953,0,1.296213616,0.57609494,0.2710199
52969.52198,2020,골목상권,2110994,개포고등학교,3,1,1706,744,494,58940,1,0,0,4,61589,0,0,0,83572.4,84549,321,2862.662794,0,0.974199938,2.760233159,0.289566237
85705.6337,2020,골목상권,2110995,봉은사역 4번,3,1,2888,1115,5085,67200,0,0,0,0,122756,3696,0,0,81447,76941.5,893,2862.896153,0.081462413,0.24438724,0.570236893,1.760734072
97394.67399,2020,골목상권,2110996,대치2동주민센터,3,1,1545,729,1959,101685,1,0,0,0,112840,7744,0,0,107049.8,98040,727,2862.54875,0.088621056,0.265863169,0.354484225,1.267961165
136238.4295,2020,골목상권,2110997,대청초등학교,3,1,7401,3439,1724,263992,0,2,0,6,236963,83568,0,0,388234.2,378576.5,739,2861.719769,0.548608855,1.012816347,2.152234737,0.232941494
182838.1941,2020,골목상권,2110999,윗방죽마을공원,3,1,3125,2339,268,13419,0,1,0,0,239796,15017,0,0,16159.4,17144,17,2861.501419,0.166808454,0.250212681,0.166808454,0.08576
17135.17949,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,1,458,199,39,12395,0,0,0,0,52892,1618,0,0,9192.2,8739.5,0,2861.738837,0.189064509,0.567193526,0.945322544,0.085152838
119300.3773,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,1,317,0,317,27,0,0,0,0,59240,2291,0,0,10.8,78,0,2862.547723,0.168804862,0.506414585,0.506414585,1
281494.8278,2020,골목상권,2110949,한남IC,3,2,618,300,1683,59034,0,0,0,0,62126,0,0,0,59781.2,51582,112,2862.547723,0,0.965779223,0.321926408,2.723300971
94459.11355,2020,골목상권,2110951,신사은행나무공원,3,2,1039,580,273,81422,0,0,0,1,29000,0,0,0,87944.8,70970,161,2862.743825,0,1.034482759,0.689655172,0.262752647
98740.02198,2020,골목상권,2110952,논현목련공원,3,2,879,583,117,27982,0,0,0,0,21629,0,0,0,35001.8,34551.5,257,2863.457121,0,1.387026677,0.924684451,0.133105802
70927.63004,2020,골목상권,2110954,국기원,3,2,497,335,636,72691,0,0,0,2,39798,0,0,0,65280.6,60065.5,34,2863.704732,0,0.753806724,0.753806724,1.279678068
137592.1773,2020,골목상권,2110955,논현초등학교,3,2,7080,4369,3430,339393,0,0,0,2,190912,0,0,0,396475,366748.5,1958,2864.575951,0,1.571404626,0.523801542,0.484463277
207594.3425,2020,골목상권,2110957,언북중학교,3,2,1816,1116,1251,172030,0,0,0,3,94815,0,0,0,156722.4,100815.5,532,2863.687941,0,0.632811264,0.843748352,0.688876652
211089.5971,2020,골목상권,2110958,역삼역 4번,3,2,858,528,994,83708,0,0,0,2,73119,0,0,0,72654.2,42943.5,290,2864.334822,0,0.410290075,1.230870225,1.158508159
70954.68864,2020,골목상권,2110959,신구중학교,3,2,365,166,271,22198,0,0,0,0,35959,0,0,0,19822.6,14757.5,82,2864.860734,0,0.83428349,2.224755972,0.742465753
113694.9487,2020,골목상권,2110960,은광여고,3,2,719,417,1522,14675,0,0,0,1,25543,0,0,0,16437.8,14330.5,239,2865.72047,0,1.174490076,1.565986767,2.116828929
176873.6905,2020,골목상권,2110961,언주역 3번,3,2,2169,1298,962,126777,1,0,0,1,63031,0,0,0,119568.4,88421.5,612,2866.075406,0,0.951912551,0.475956275,0.443522361
104891.3333,2020,골목상권,2110963,역삼월드메르디앙아파트,3,2,1724,847,780,48388,0,0,0,1,40391,0,0,0,62226.4,55935,543,2865.967396,0,0.742739719,0.247579906,0.452436195
116392.0403,2020,골목상권,2110965,언주역 6번,3,2,2309,1512,1139,129330,0,0,0,2,65107,0,0,0,127942.4,98625.5,694,2865.736867,0,0.921559894,0.307186631,0.493287137
97317.06868,2020,골목상권,2110966,논현2동주민센터,3,2,2887,1539,1637,287906,0,0,0,2,93544,0,0,0,268883.2,189737,843,2865.705831,0,0.42760626,0.962114085,0.567024593
224990.293,2020,골목상권,2110967,역삼역 8번,3,2,1307,877,377,102736,0,0,0,3,68671,0,0,0,99930.2,71507.5,379,2865.853751,0,1.310596904,1.019353148,0.288446825
241392.6044,2020,골목상권,2110971,선정릉역 4번,3,2,3836,2425,1542,122131,1,1,0,4,133221,0,0,0,129777.4,105131.5,1637,2866.036783,0,0.675569167,0.525442685,0.40198123
87833.65934,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,3,2,1995,1013,2628,27993,0,0,0,0,46603,0,0,0,33722.4,30993,630,2865.382778,0,0.643735382,0.429156921,1.317293233
139077.7308,2020,골목상권,2110974,언주중학교,3,2,1479,770,292,92589,0,0,0,0,35150,0,0,0,105949,95156.5,535,2865.123967,0,1.706970128,0.568990043,0.197430696
286871.2106,2020,골목상권,2110975,매봉역 1번,3,2,944,361,10837,40469,0,0,0,0,52363,40190,169163,1,40955.8,39348,250,2864.865461,0.572923629,1.145847259,2.100719974,11.47987288
85469.11722,2020,골목상권,2110976,언북초등학교,3,2,2011,1046,578,116866,0,0,0,0,55724,0,0,0,118187.8,105511,476,2865.21922,0,1.076735338,0.358911779,0.287419194
62311.77289,2020,골목상권,2110977,논현로18길,3,2,707,335,148,18814,0,0,0,0,17287,0,0,0,20432,17445,108,2865.226733,0,5.20622433,0,0.209335219
69750.93407,2020,골목상권,2110980,개포지구대옆,3,2,2707,1114,663,65535,0,0,0,0,85827,0,0,0,77960.2,67762.5,679,2865.620229,0,0.349540354,0.233026903,0.244920576
165750.0098,2020,골목상권,2110981,국악고교사거리,3,2,2105,876,361,66251,0,0,0,0,67409,9446,0,0,76077,72953.5,543,2865.864196,0.593392574,1.335133291,1.038437004,0.171496437
637800.696,2020,골목상권,2110983,국립국악고등학교,3,2,2836,1257,783,48322,1,0,0,0,56041,0,0,0,61956.4,58735.5,602,2865.78249,0,0.535322353,0.713763138,0.276093089
127461.8654,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),3,2,4522,1948,1556,102491,0,0,0,1,137097,1554,0,0,135608.4,131667.5,1079,2866.033947,0.072941056,0.875292676,1.021174789,0.344095533
190617.7692,2020,골목상권,2110985,청담근린공원,3,2,980,472,1338,45262,0,0,0,0,43265,0,0,0,47333.2,41525,239,2866.096229,0,0.693401133,0.231133711,1.365306122
105634.0183,2020,골목상권,2110988,청담역 3번,3,2,1340,480,1594,28905,0,0,0,0,79185,0,285763,1,27747,26977,345,2866.391939,0,0.378859633,0.631432721,1.189552239
74715.66911,2020,골목상권,2110989,대치동아우편취급국,3,2,1575,908,444,88879,2,0,0,3,40587,0,0,0,88693,71351,671,2866.772307,0,2.217458792,1.724690172,0.281904762
85248.03785,2020,골목상권,2110992,도곡초등학교,3,2,8040,3724,2179,199747,2,0,0,1,138866,0,0,0,251094.8,279559,1927,2866.149532,0,1.296213616,0.57609494,0.2710199
53241.54762,2020,골목상권,2110994,개포고등학교,3,2,1706,744,494,66596,1,0,0,4,61589,0,0,0,88556.2,86335,321,2864.696811,0,0.974199938,2.760233159,0.289566237
101198.6703,2020,골목상권,2110995,봉은사역 4번,3,2,2888,1115,5085,71248,0,0,0,0,122756,3400,0,0,85648.2,86189.5,893,2864.930912,0.081462413,0.24438724,0.570236893,1.760734072
83426.26374,2020,골목상권,2110996,대치2동주민센터,3,2,1545,729,1959,97370,1,0,0,0,112840,6743,0,0,106971.2,102566,727,2864.584492,0.088621056,0.265863169,0.354484225,1.267961165
163104.1839,2020,골목상권,2110997,대청초등학교,3,2,7401,3439,1724,265756,0,2,0,6,236963,76929,0,0,387679.2,372152.5,739,2863.756692,0.548608855,0.970615666,2.152234737,0.232941494
199047.1612,2020,골목상권,2110999,윗방죽마을공원,3,2,3125,2339,268,10684,0,1,0,0,239796,14676,0,0,12023.4,13420,17,2863.539272,0.166808454,0.250212681,0.166808454,0.08576
29846.58242,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,2,458,199,39,11988,0,0,0,0,52892,1735,0,0,9000.4,8607,0,2863.777432,0.189064509,0.567193526,0.945322544,0.085152838
146250.7985,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,2,317,0,317,54,0,0,0,0,59240,2555,0,0,30,102,0,2864.586825,0.168804862,0.506414585,0.506414585,1
278480.9855,2020,골목상권,2110949,한남IC,3,3,618,300,1683,54647,0,0,0,0,62126,0,0,0,53751.8,45365,112,2864.586825,0,0.965779223,0.321926408,2.723300971
109110.0109,2020,골목상권,2110951,신사은행나무공원,3,3,1039,580,273,81747,0,0,0,1,29000,0,0,0,88243,72550,161,2864.783687,0,1.034482759,0.689655172,0.262752647
102083.3225,2020,골목상권,2110952,논현목련공원,3,3,879,583,117,25100,0,0,0,0,21629,0,0,0,31289.2,31007,257,2865.49753,0,1.387026677,0.924684451,0.133105802
70655.52899,2020,골목상권,2110954,국기원,3,3,497,335,636,76565,0,0,0,2,39798,0,0,0,68773.2,63416,34,2865.74588,0,0.753806724,0.753806724,1.279678068
133902.2391,2020,골목상권,2110955,논현초등학교,3,3,7080,4369,3430,357388,0,0,0,2,190912,0,0,0,412457.8,380383,1958,2866.617581,0,1.519024472,0.523801542,0.484463277
216732.8786,2020,골목상권,2110957,언북중학교,3,3,1816,1116,1251,162810,0,0,0,3,94815,0,0,0,149910,98264.5,532,2865.730779,0,0.632811264,0.843748352,0.688876652
227120.2609,2020,골목상권,2110958,역삼역 4번,3,3,858,528,994,77734,0,0,0,2,73119,0,0,0,68305.8,41353.5,290,2866.378236,0,0.410290075,1.230870225,1.158508159
74872.68841,2020,골목상권,2110959,신구중학교,3,3,365,166,271,21703,0,0,0,0,35959,0,0,0,18927,14121.5,82,2866.904773,0,0.83428349,2.224755972,0.742465753
118907.5109,2020,골목상권,2110960,은광여고,3,3,719,417,1522,14313,0,0,0,1,25543,0,0,0,15853.8,13967.5,239,2867.764997,0,1.174490076,1.565986767,2.116828929
205635.1848,2020,골목상권,2110961,언주역 3번,3,3,2169,1298,962,134343,1,0,0,1,63031,0,0,0,128248.2,97907,612,2868.12063,0,0.951912551,0.475956275,0.443522361
131322.3043,2020,골목상권,2110963,역삼월드메르디앙아파트,3,3,1724,847,780,49450,0,0,0,1,40391,0,0,0,62460.8,56080,543,2868.013507,0,0.742739719,0.247579906,0.452436195
130248.9946,2020,골목상권,2110965,언주역 6번,3,3,2309,1512,1139,128456,0,0,0,2,65107,0,0,0,127219.6,99961,694,2867.783917,0,0.921559894,0.307186631,0.493287137
77495.97011,2020,골목상권,2110966,논현2동주민센터,3,3,2887,1539,1637,289218,0,0,0,2,93544,0,0,0,267166.2,188422,843,2867.753737,0,0.42760626,0.962114085,0.567024593
213208.1159,2020,골목상권,2110967,역삼역 8번,3,3,1307,877,377,100581,0,0,0,3,68671,0,0,0,98576,72275.5,379,2867.90244,0,1.310596904,1.019353148,0.288446825
276866.1698,2020,골목상권,2110971,선정릉역 4번,3,3,3836,2425,1542,124666,1,1,0,4,133221,0,0,0,134334.8,111264,1637,2868.086242,0,0.600505926,0.525442685,0.40198123
127720.5471,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,3,3,1995,1013,2628,27848,0,0,0,0,46603,0,0,0,33369.8,30480.5,630,2867.433351,0,0.643735382,0.429156921,1.317293233
140667.4475,2020,골목상권,2110974,언주중학교,3,3,1479,770,292,97308,0,0,0,0,35150,0,0,0,109115.6,98755,535,2867.175491,0,1.706970128,0.568990043,0.197430696
302231.9764,2020,골목상권,2110975,매봉역 1번,3,3,944,361,10837,40899,0,0,0,0,52363,42541,174718,1,41217.2,39490.5,250,2866.917938,0.572923629,1.145847259,2.100719974,11.47987288
83123.4221,2020,골목상권,2110976,언북초등학교,3,3,2011,1046,578,132198,0,0,0,0,55724,0,0,0,126370.6,108895,476,2867.272397,0,1.076735338,0.358911779,0.287419194
70474.76449,2020,골목상권,2110977,논현로18길,3,3,707,335,148,18725,0,0,0,0,17287,0,0,0,20058.6,17201,108,2867.280753,0,5.20622433,0,0.209335219
79983.59058,2020,골목상권,2110980,개포지구대옆,3,3,2707,1114,663,65515,0,0,0,0,85827,0,0,0,77256.6,67897.5,679,2867.674934,0,0.349540354,0.233026903,0.244920576
171545.378,2020,골목상권,2110981,국악고교사거리,3,3,2105,876,361,65718,0,0,0,0,67409,10647,0,0,75033.6,72492,543,2867.919647,0.593392574,1.335133291,1.038437004,0.171496437
36007.04348,2020,골목상권,2110982,강남구보훈회관,3,3,837,409,166,26319,0,0,0,1,19865,0,0,0,30688.6,32057,844,2867.838822,0,0.503397936,0.503397936,0.19832736
773746.5797,2020,골목상권,2110983,국립국악고등학교,3,3,2836,1257,783,47756,1,0,0,0,56041,0,0,0,60867,57733,602,2867.33958,0,0.535322353,0.713763138,0.276093089
135285.1875,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),3,3,4522,1948,1556,103029,0,0,0,1,137097,1791,0,0,136647,132774,1079,2867.591575,0.072941056,0.875292676,1.021174789,0.344095533
216118.1558,2020,골목상권,2110985,청담근린공원,3,3,980,472,1338,43539,0,0,0,0,43265,0,0,0,45843.8,40910.5,239,2867.654474,0,0.693401133,0.231133711,1.365306122
121872.5145,2020,골목상권,2110988,청담역 3번,3,3,1340,480,1594,27894,0,0,0,0,79185,0,287869,1,26772.6,26296,345,2867.950704,0,0.378859633,0.631432721,1.189552239
79899.03623,2020,골목상권,2110989,대치동아우편취급국,3,3,1575,908,444,106092,2,0,0,3,40587,0,0,0,104013,83059,671,2868.331557,0,2.217458792,1.724690172,0.281904762
103303.5079,2020,골목상권,2110992,도곡초등학교,3,3,8040,3724,2179,215296,2,0,0,1,138866,0,0,0,263059.2,288035.5,1927,2867.709683,0,1.296213616,0.57609494,0.2710199
65253.67935,2020,골목상권,2110994,개포고등학교,3,3,1706,744,494,68380,1,0,0,4,61589,0,0,0,89081.8,85755.5,321,2866.258203,0,0.974199938,2.760233159,0.289566237
114194.5362,2020,골목상권,2110995,봉은사역 4번,3,3,2888,1115,5085,65592,0,0,0,0,122756,3489,0,0,80714.2,80878,893,2866.492852,0.081462413,0.24438724,0.570236893,1.760734072
107042.8696,2020,골목상권,2110996,대치2동주민센터,3,3,1545,729,1959,98340,1,0,0,0,112840,7420,0,0,108410.8,102977,727,2866.147218,0.088621056,0.265863169,0.354484225,1.267961165
168754.6589,2020,골목상권,2110997,대청초등학교,3,3,7401,3439,1724,262845,0,2,0,6,236963,76592,0,0,376414.6,361136.5,739,2865.320403,0.548608855,0.886214303,2.152234737,0.232941494
197870.6522,2020,골목상권,2110999,윗방죽마을공원,3,3,3125,2339,268,10760,0,1,0,0,239796,15642,0,0,11704.8,12535,17,2865.103717,0.166808454,0.250212681,0.166808454,0.08576
17458.65217,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,3,458,199,39,11119,0,0,0,0,52892,1796,0,0,8372,7872.5,0,2865.342425,0.189064509,0.567193526,0.945322544,0.085152838
147739.4964,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,3,317,0,317,21,0,0,0,0,59240,2610,0,0,8.4,66,0,2866.152129,0.168804862,0.506414585,0.506414585,1
272615.7536,2020,골목상권,2110949,한남IC,3,4,564,281,1683,49843,0,0,0,0,62126,0,0,0,48256,40918.5,112,2866.152129,0,0.965779223,0.482889611,2.984042553
101014.7138,2020,골목상권,2110951,신사은행나무공원,3,4,979,574,273,81775,0,0,0,0,29000,0,0,0,87944,72718.5,161,2866.341726,0,1.034482759,0.344827586,0.278855975
101374.3768,2020,골목상권,2110952,논현목련공원,3,4,868,571,117,18859,0,0,0,0,21629,0,0,0,24291.8,24552.5,257,2867.060449,0,1.387026677,0.924684451,0.134792627
73225.63043,2020,골목상권,2110954,국기원,3,4,448,303,636,66747,0,0,0,2,39798,0,0,0,58139.8,54275,34,2867.285443,0,0.753806724,0.753806724,1.419642857
126055.4708,2020,골목상권,2110955,논현초등학교,3,4,7089,4515,3430,349163,0,0,0,0,190912,0,0,0,402306.8,377699,2056,2868.164836,0,1.519024472,0.62856185,0.483848216
201205.1685,2020,골목상권,2110957,언북중학교,3,4,1761,1088,1251,155651,0,0,0,0,94815,0,0,0,143751.8,96399.5,529,2867.187977,0,0.632811264,0.738279808,0.710391823
