매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,점포수,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,시간대_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
81417.39877,2021,골목상권,2110992,도곡초등학교,18,0,0,1,0,0,1,0,0,7894,3681,2179,205,7,703,587,321,165,73,102,1841386,212543,257796,258822,257144,255558,253654,280411,278002,3,3,0,0,0,138866,579375,224640,219270,339038,239166,239898,175.16400192857222,21.75114189322681,591.7064116923733,616.7075122296645,295.2996968514445,149.78046700420606,99.4260614796132,1094.4963587809054,0,0,0,0
64427.80741,2021,골목상권,2110994,개포고등학교,6,0,0,1,0,0,1,0,0,1777,797,494,57,2,93,116,60,31,3,57,561824,62953,81056,81815,81958,81174,80411,78630,76781,18,1,0,0,0,61589,101365,61926,75636,93365,85993,143536,175.04504146808154,21.749391951667185,591.3961589789022,616.4845746317361,295.149490795782,149.68647213888653,99.3879338278338,1093.8297592581623,0,0,0,0
90514.52222,2021,골목상권,2110995,봉은사역 4번,3,0,0,1,0,0,1,0,0,2802,1097,5085,70,1,44,42,28,41,16,721,534551,66125,76539,77108,76861,76491,77351,74953,75250,5,0,0,0,0,122756,102587,61122,91586,99290,78422,101543,175.08789362684104,21.757525968121747,591.6014292255987,616.690705016675,295.2463398447094,149.73535454092067,99.4276323178782,1093.725488154068,3187,0,1,0
107230.1259,2021,골목상권,2110996,대치2동주민센터,3,0,0,1,0,0,1,0,0,1430,682,1959,65,0,6,18,40,80,45,336,674042,87036,97956,97581,97432,95971,95373,96865,92865,8,2,0,0,0,112840,246314,64351,62296,137870,88638,74573,175.09946195205802,21.76607519627995,591.8179042788219,616.8981558836506,295.3415813355845,149.75954537887,99.437693121963,1092.818867679667,6833,0,1,0
172106.7291,2021,골목상권,2110997,대청초등학교,21,0,0,1,0,0,1,0,0,7187,3441,1724,133,0,139,432,164,37,28,36,2788517,285460,399893,405408,405327,402164,398923,387782,389020,45,1,0,0,0,236963,400059,364476,403194,427717,443158,749913,175.08426403688176,21.77298049907908,591.974336694093,617.0113758819552,295.38826238226306,149.75450400546754,99.4333429131994,1091.7619561754163,74877,0,10,0
176647.6519,2021,골목상권,2110999,윗방죽마을공원,6,0,0,1,0,0,1,0,0,3177,2401,268,2,0,1,5,10,0,1,0,81332,10608,11539,11454,11452,11436,11205,12095,12152,10,0,1,0,0,239796,14382,10532,18410,15034,9073,13901,175.0727666167981,21.781536092365357,592.1365996004746,616.8433410285294,295.250448651778,149.6329037188141,99.39109964421802,1091.4953836697223,28680,0,5,0
13233.84074,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,0,0,1,0,0,1,0,0,444,201,39,0,0,0,0,0,0,0,0,53796,10532,7757,7820,7902,8026,7893,7674,6724,3,0,0,0,0,52892,13979,4142,5752,8186,6472,15267,175.13251652067652,21.79050707098659,592.3800660747746,617.0866867208804,295.3444562500695,149.58868333319583,99.30724095379142,1091.2727705657974,1338,0,1,0
141050.6667,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,0,0,1,0,0,1,0,0,317,0,317,0,0,0,0,0,0,0,0,330,72,33,45,21,18,21,126,66,5,0,0,0,0,59240,108,0,0,3,0,219,175.1997045423078,21.799481744409565,592.6240446851843,617.3330156692828,295.4405618745547,149.55762430656208,99.22664261810516,1091.568599548732,2482,0,1,0
259313.9231,2021,골목상권,2110949,한남IC,6,0,0,1,0,0,0,1,0,564,281,1683,5,0,5,10,15,6,4,72,325968,51403,47692,49069,48321,49880,50552,42778,37674,3,0,0,0,0,62126,34432,71293,77591,61187,41475,39990,175.19970454230776,21.79948174440957,592.6240446851842,617.3330156692828,295.4405618745547,149.55762430656208,99.22664261810516,1091.5685995487322,0,0,0,0
60556.3022,2021,골목상권,2110951,신사은행나무공원,4,0,0,1,0,0,0,1,0,979,574,273,16,3,77,37,7,11,3,23,559421,80449,82595,85146,83126,85489,85985,72729,64351,1,0,0,0,0,29000,42539,123195,152354,110081,58762,72489,175.23972088835234,21.80722134166951,592.7638652058451,617.5274714188379,295.52555181357263,149.6080803066883,99.24320360724396,1091.2645932084888,0,0,0,0
98840.64469,2021,골목상권,2110952,논현목련공원,3,0,0,1,0,0,0,1,0,868,571,117,27,0,120,93,26,13,2,3,181326,20456,26193,26291,25893,25999,25775,25210,25963,2,0,0,0,0,21629,14846,45443,45079,31640,19684,24632,175.2678146392327,21.81455243320581,592.8531051668191,617.6446091180634,295.59657921242547,149.63426724794255,99.25853633824734,1091.6570446671997,0,0,0,0
50819.36813,2021,골목상권,2110954,국기원,4,0,0,1,0,0,0,1,0,448,303,636,3,0,28,2,3,0,0,1,435622,74943,60397,62663,61769,62808,68802,68261,50923,3,0,0,0,2,39798,38924,166446,106433,59588,32397,31835,175.26751320433738,21.82229823494859,592.780586889819,617.4748456800717,295.6668124685854,149.64152713565272,99.26070123587527,1092.037306933427,0,0,0,0
133463.2923,2021,골목상권,2110955,논현초등학교,30,0,0,1,0,0,0,1,0,7089,4515,3430,182,20,938,611,151,104,91,141,2844436,355761,414983,415615,411138,414832,412030,390423,385415,12,0,0,0,0,190912,198791,657653,805023,510146,290204,382621,175.3186731521366,21.830458917630743,592.9188250894443,617.6360127635135,295.76712815918586,149.68707737325485,99.27974639900243,1092.4440740420866,0,0,0,0
209904.6026,2021,골목상권,2110957,언북중학교,6,0,0,1,0,0,0,1,0,1761,1088,1251,50,1,120,168,116,24,54,46,965994,168623,153619,157603,147577,158263,153016,103110,92804,7,0,0,0,0,94815,81795,201718,268179,196263,96486,121553,175.2204099463532,21.82586050631647,592.2436167012556,617.1525364410612,295.7448009167648,149.64166241951804,99.26174711798105,1092.7176203879253,0,0,0,0
205143.0733,2021,골목상권,2110958,역삼역 4번,3,0,0,1,0,0,0,1,0,861,544,994,29,4,151,61,24,8,16,26,395781,75103,64606,65536,60810,65110,63613,42117,33990,4,0,0,0,0,73119,17521,94546,113794,77738,46270,45915,175.25508281994166,21.831552503231386,592.4018067451835,617.1719487656561,295.8052145853185,149.68927117308723,99.2774991752548,1093.0686774568371,0,0,0,0
85766.72894,2021,골목상권,2110959,신구중학교,3,0,0,1,0,0,0,1,0,361,170,271,2,0,0,0,0,0,3,79,125358,21710,18643,19173,18423,19154,19246,16408,14310,3,0,0,0,0,35959,19635,20626,25647,23239,14830,21382,175.27700751439204,21.834364999115788,592.362449728611,617.2098952245963,295.86524143364505,149.71590323203046,99.2846121843842,1093.491101778557,0,0,0,0
144241.4835,2021,골목상권,2110960,은광여고,3,0,0,1,0,0,0,1,0,727,422,1522,16,21,106,42,8,21,7,34,116139,15561,17112,17331,16946,17279,17126,14969,15379,3,0,0,0,0,25543,20509,18582,25077,19364,13603,19004,175.32487783448855,21.840883881371496,592.5746203542712,617.4364122666814,295.96646219998246,149.76683608638697,99.29708011858936,1093.740789346189,0,0,0,0
148576.3175,2021,골목상권,2110961,언주역 3번,9,0,0,1,0,0,0,1,0,2163,1335,962,56,0,231,194,84,53,12,94,1320359,202343,197444,201062,196971,207668,198256,163733,155226,1,1,0,0,0,63031,228808,194751,265374,255462,164731,211231,175.3579469484591,21.83217284138853,592.5752686129597,617.5279875702082,296.0459049592249,149.75768286946084,99.31696364272216,1093.8880683866776,0,0,0,0
113038.4066,2021,골목상권,2110963,역삼월드메르디앙아파트,3,0,0,1,0,0,0,1,0,1684,860,780,45,3,173,147,100,27,13,133,339601,40682,50987,50227,49580,50891,49564,43824,44528,1,0,0,0,1,40391,43015,62406,80844,67439,38563,47336,175.3510955474498,21.83622066882426,592.4692888964561,617.4071674745187,296.0854462951489,149.75305449682577,99.3331501242548,1093.9135472126911,0,0,0,0
84726.85714,2021,골목상권,2110965,언주역 6번,3,0,0,1,0,0,0,1,0,2245,1500,1139,65,14,323,214,91,41,17,6,819629,125426,124135,126363,121938,126430,123270,100336,97156,2,0,0,0,2,65107,43133,181212,243734,168189,90486,92876,175.34424132577317,21.8299778613598,592.3994944497276,617.2965899395143,296.07354240313373,149.72413438752022,99.31064421652496,1093.8715190312223,0,0,0,0
73124.14835,2021,골목상권,2110966,논현2동주민센터,6,0,0,1,0,0,0,1,0,2864,1577,1637,60,12,139,216,69,132,116,158,1840626,313711,281990,291744,279112,293735,287492,218370,188184,5,0,0,0,0,93544,154740,370875,460723,370789,221649,261851,175.3246218285833,21.824967559944135,592.1501735334863,617.1966708740304,296.0752194481741,149.73472480925244,99.32518132818264,1094.140712740169,0,0,0,0
204640.1087,2021,골목상권,2110967,역삼역 8번,9,0,0,1,0,0,0,1,0,1279,864,377,33,3,211,83,61,9,4,22,601158,93750,93072,94239,90234,94809,91647,69344,67813,3,0,0,0,0,68671,33968,127144,174056,125642,71395,68952,175.35192714839744,21.827365652805373,592.3070900314417,617.3334336039085,296.1353574553574,149.7292636008577,99.3141995172844,1093.9509806334338,0,0,0,0
297377.6435,2021,골목상권,2110971,선정릉역 4번,9,0,0,1,0,0,0,1,0,3870,2549,1542,131,34,725,636,125,68,27,48,816442,110823,121970,123596,120214,123980,121760,104030,100890,1,0,1,0,0,133221,41124,165831,244865,156814,97586,110221,175.34095634854089,21.82276596801855,592.0766689075353,617.2775807564832,296.1271793398594,149.74150290246368,99.32914978468553,1094.3782968049584,0,0,0,0
115942.5275,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,3,0,0,1,0,0,0,1,0,1921,1003,2628,55,0,223,122,169,90,16,4,267119,35375,39891,39804,39262,39959,38946,34453,34803,2,0,0,0,0,46603,36315,43905,56445,52298,35817,42342,175.2739909127025,21.803343475621688,591.6732422582588,616.9401075497136,296.08523910904006,149.68746482214357,99.32475668043878,1094.550539825463,0,0,0,0
148190.2949,2021,골목상권,2110974,언주중학교,6,0,0,1,0,0,0,1,0,1513,796,292,58,4,186,161,60,23,20,88,764378,95400,111987,113423,109951,113319,111013,102942,101743,2,0,0,0,0,35150,120994,129903,176292,147116,84701,105375,175.25681264630177,21.797910516986704,591.5920043999872,616.9199099818048,296.02063854877207,149.6441084881881,99.3010122410318,1094.497658203324,0,0,0,0
226575.5667,2021,골목상권,2110975,매봉역 1번,7,0,0,1,0,0,0,1,0,890,353,10837,25,1,20,49,10,9,19,142,301729,45538,44205,43851,42706,44500,44394,40808,41263,12,0,0,0,0,52363,34557,50028,51754,48516,52377,64498,175.2346870030932,21.8027676230044,591.5284358550716,616.9194653173264,296.0399965720528,149.65590104005642,99.32007399987948,1094.234791862527,19256,208474,2,1
83685.21612,2021,골목상권,2110976,언북초등학교,6,0,0,1,0,0,0,1,0,2022,1080,578,56,0,63,179,110,70,55,51,766414,119300,109494,115015,113158,116092,115598,104117,92940,2,1,0,0,0,55724,76535,139033,179156,148788,97415,125485,175.27471775113892,21.799392887567187,591.7472618887707,617.1503914043241,296.1433477439639,149.70269227144385,99.34202545068224,1093.969758841474,0,0,0,0
55710.14408,2021,골목상권,2110977,논현로18길,9,0,0,1,0,0,0,1,0,691,340,148,16,2,30,56,25,6,0,0,120993,18187,18544,18190,18347,18084,18156,14936,14733,0,0,0,0,0,17287,14835,17530,25124,22808,20505,20191,175.2904751483193,21.80013368332164,591.8595497693342,617.2961923065078,296.1080012424176,149.69598279934482,99.33804933929922,1093.7400222251056,0,0,0,0
73072.78388,2021,골목상권,2110980,개포지구대옆,3,0,0,1,0,0,0,1,0,2629,1125,663,77,9,153,231,220,22,12,54,505406,61301,74889,74707,73920,74718,74384,66682,66105,1,0,0,0,0,85827,69197,68646,84675,88989,84145,109754,175.27824397299955,21.784818793936427,591.867725788177,617.2411475112449,296.00594607619377,149.73373330687852,99.36618357122154,1094.1668398546756,0,0,0,0
155487.6716,2021,골목상권,2110981,국악고교사거리,9,0,0,1,0,0,0,1,0,2118,907,361,55,14,127,219,196,12,12,0,445814,59416,65249,65658,64747,64548,64944,60594,60073,2,0,0,0,0,67409,71756,58497,78782,84545,74003,78231,175.2602440734413,21.77484959623941,591.8878442425979,617.1897852829663,295.935137490799,149.7562667499855,99.39762292221836,1094.4151588500872,0,0,1,0
77241.58242,2021,골목상권,2110982,강남구보훈회관,3,0,0,1,0,0,0,1,0,827,406,166,22,4,104,61,21,6,7,3,197880,23431,28359,28225,27969,28170,28165,28330,28663,1,0,0,0,0,19865,43907,23204,35867,45420,21091,28390,175.20353771035911,21.75087876445523,591.7383538532371,616.9420247993446,295.741615521878,149.76522363213863,99.41713614697018,1094.862427338704,0,0,0,0
556304.5055,2021,골목상권,2110983,국립국악고등학교,3,0,0,1,0,0,0,1,0,2703,1231,783,66,10,167,234,131,48,11,10,392664,43493,57422,56575,55769,55638,56721,55084,55455,3,1,0,0,0,56041,77790,49623,53193,70272,66585,75202,175.22050087944532,21.75324635554805,591.8160559338683,617.0930919153592,295.8114967962797,149.80423772173606,99.44077432570504,1093.9657054067725,2907,0,1,0
220346.3077,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),6,0,0,1,0,0,0,1,0,4267,1912,1556,106,27,365,331,208,76,25,35,959650,103637,137594,141531,137972,137293,138862,132749,133648,10,0,0,0,0,137097,189623,106014,169018,165954,145432,183609,175.19300829026437,21.74326415972901,591.798277447221,617.0103801376381,295.67432573691224,149.82844695916785,99.467715772525,1094.3732664217607,1985,0,1,0
183643.1978,2021,골목상권,2110985,청담근린공원,3,0,0,1,0,0,0,1,0,956,480,1338,27,0,14,44,37,37,5,102,253238,37692,36818,36879,36354,37533,37448,35245,32960,1,0,0,0,0,43265,24150,37053,55246,47850,35475,53464,175.1617991541138,21.731219394047542,591.7253249060302,616.9008743246029,295.53545143709204,149.8291997162527,99.48766954600072,1094.7418844812182,0,0,0,0
96724.36996,2021,골목상권,2110988,청담역 3번,3,0,0,1,0,0,0,1,0,1289,463,1594,21,0,0,2,2,4,13,324,200694,30284,28338,28751,28214,28918,29184,29581,27711,2,0,0,0,0,79185,26676,25227,36649,37209,28817,46118,175.19768297426782,21.740165964403268,591.9598762954521,617.1165601518259,295.61801028906285,149.86659337607824,99.50886661044947,1094.4572990075587,0,324895,0,1
73611.9768,2021,골목상권,2110989,대치동아우편취급국,9,0,0,1,0,0,0,1,0,1588,904,444,60,2,281,245,106,41,8,4,719182,111551,109165,109523,107317,110331,108594,88791,85462,1,1,0,0,0,40587,122397,110107,148613,151900,95457,90708,175.24387386886406,21.748292833882232,592.1879371749479,617.3302763149185,295.725716345172,149.92335195713056,99.5325425538873,1094.082847504474,0,0,0,0
85518.52259,2021,골목상권,2110992,도곡초등학교,18,0,0,1,0,0,0,1,0,7894,3681,2179,205,7,703,587,321,165,73,102,1832279,194814,251962,251044,252671,251846,254263,288767,281727,3,3,0,0,0,138866,590678,222959,212394,330135,240219,235894,175.20156998820076,21.748600900096264,591.9060054899644,617.0051755641218,295.61238810982627,149.79610755694827,99.52987995304493,1094.2804937982182,0,0,0,0
72541.60256,2021,골목상권,2110994,개포고등학교,6,0,0,1,0,0,0,1,0,1777,797,494,57,2,93,116,60,31,3,57,558554,63472,82634,82355,81158,82663,80636,76343,72767,18,1,0,0,0,61589,118467,59356,69584,91065,83168,136914,175.08267396925805,21.74685063286699,591.595962676251,616.7824522934607,295.4623726253099,149.70215782765922,99.49181073935742,1093.6140798393044,0,0,0,0
112103.9084,2021,골목상권,2110995,봉은사역 4번,3,0,0,1,0,0,0,1,0,2802,1097,5085,70,1,44,42,28,41,16,721,541942,66703,77366,77725,77406,77686,78078,76388,77292,5,0,0,0,0,122756,101933,64296,94280,102146,79124,100163,175.12552397912603,21.75498025437085,591.8012306724124,616.9886204500244,295.5593106132166,149.7510265628703,99.531535651148,1093.5097628692918,3327,0,1,0
98512.28938,2021,골목상권,2110996,대치2동주민센터,3,0,0,1,0,0,0,1,0,1430,682,1959,65,0,6,18,40,80,45,336,744456,92015,106543,106805,105426,107185,107798,108579,102119,8,2,0,0,0,112840,279296,71374,69325,146785,94848,82830,175.13710303387248,21.763524914829624,592.0176988612443,617.1961085605432,295.65464174150526,149.77521389369073,99.54163508945643,1092.6034268309504,7503,0,1,0
172190.4621,2021,골목상권,2110997,대청초등학교,18,0,0,1,0,0,0,1,0,7187,3441,1724,133,0,139,432,164,37,28,36,2611490,269435,375916,378841,377172,377836,374768,363619,363341,45,1,0,0,0,236963,366256,338082,394787,401916,415185,695265,175.12192687209142,21.77042632483985,592.1741491283752,617.3094046118238,295.7014324544495,149.77018104638472,99.53732946372132,1091.546861753483,74789,0,10,0
190256.5147,2021,골목상권,2110999,윗방죽마을공원,6,0,0,1,0,0,0,1,0,3177,2401,268,2,0,1,5,10,0,1,0,82005,10728,11462,11495,11610,11532,11464,12286,12157,10,0,1,0,0,239796,14525,10804,18369,15537,9553,13215,175.11044969089428,21.778977344323103,592.336427493599,617.141561633072,295.5638043904126,149.64863727571628,99.49514639639474,1091.280310440907,31150,0,5,0
16137.98901,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),3,0,0,1,0,0,0,1,0,444,201,39,0,0,0,0,0,0,0,0,55161,10518,7975,8014,8186,7955,7981,8030,7023,3,0,0,0,0,52892,14773,4224,5529,8658,6887,15087,175.17019051003422,21.78794357624749,592.5798760022418,617.3849299169884,295.6579022925906,149.60444157265974,99.41136506514584,1091.0577004410886,1807,0,1,0
160641.6154,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,3,0,0,1,0,0,0,1,0,317,0,317,0,0,0,0,0,0,0,0,1173,363,141,198,135,159,183,207,150,5,0,0,0,0,59240,243,0,0,159,69,702,175.23736638097287,21.796913499498316,592.8238364287557,617.631280238074,295.7540973943991,149.57340182032243,99.33084277822329,1091.3533190909202,2652,0,1,0
249903.2373,2021,골목상권,2110949,한남IC,6,0,0,1,0,0,0,0,1,564,281,1683,5,0,5,10,15,6,4,72,343428,54662,49705,51299,51944,52933,52364,45111,40072,3,0,0,0,0,62126,37297,70180,78865,65830,46912,44343,175.23736638097287,21.796913499498316,592.8238364287557,617.631280238074,295.7540973943991,149.57340182032243,99.3308427782233,1091.3533190909202,0,0,0,0
102263.8623,2021,골목상권,2110951,신사은행나무공원,3,0,0,1,0,0,0,0,1,979,574,273,16,3,77,37,7,11,3,23,497488,71223,71573,73852,74590,76308,76471,65142,59551,1,0,0,0,0,29000,41996,106567,132821,98629,51270,66205,175.27738175808437,21.804648854847898,592.9636816289321,617.8257787073079,295.8391813850964,149.6238435494666,99.34743983286452,1091.0493492633857,0,0,0,0
126295.9275,2021,골목상권,2110952,논현목련공원,3,0,0,1,0,0,0,0,1,868,571,117,27,0,120,93,26,13,2,3,190290,21318,27182,27082,27324,27574,27255,26742,27131,2,0,0,0,0,21629,15777,47782,46416,33389,21114,25810,175.30547944605067,21.811975870837543,593.0529670946231,617.9429909619199,295.9103086202342,149.65002620113307,99.36280914966818,1091.4415506416833,0,0,0,0
71971.20652,2021,골목상권,2110954,국기원,3,0,0,1,0,0,0,0,1,448,303,636,3,0,28,2,3,0,0,1,384515,70962,53696,54071,55187,56679,60071,59277,45531,3,0,0,0,2,39798,37648,143549,94561,52234,29103,27421,175.30519363512315,21.81971742469386,592.9805609082423,617.7734201763076,295.9806420805717,149.65728958640102,99.36501606701373,1091.821567740713,0,0,0,0
153746.3956,2021,골목상권,2110955,논현초등학교,28,0,0,1,0,0,0,0,1,7089,4515,3430,182,20,938,611,151,104,91,141,2826457,354990,407926,407958,414658,416021,411775,386466,381654,12,0,0,0,0,190912,195709,657128,795344,524147,288766,365363,175.35634803579603,21.827873687008548,593.1188245135544,617.9346438060097,296.0810456369836,149.7028275656547,99.38409632053924,1092.2280786739393,0,0,0,0
231289.4348,2021,골목상권,2110957,언북중학교,6,0,0,1,0,0,0,0,1,1761,1088,1251,50,1,120,168,116,24,54,46,917422,155298,137858,144747,145731,150460,144802,101829,91992,7,0,0,0,0,94815,63768,184703,258854,193313,92885,123898,175.25814077161323,21.823276104163696,592.4439762931896,617.4514893384401,296.0588567668753,149.65743778275987,99.36614738898392,1092.5014235622823,0,0,0,0
174157.5942,2021,골목상권,2110958,역삼역 4번,3,0,0,1,0,0,0,0,1,861,544,994,29,4,151,61,24,8,16,26,351290,67681,54192,56813,57376,59273,56530,37707,29399,4,0,0,0,0,73119,17633,84264,99973,69055,41170,39196,175.292814903618,21.82896469515306,592.602183690841,617.4710167003079,296.1193748149275,149.70503343616843,99.38193592700406,1092.8522471933784,0,0,0,0
85579.12319,2021,골목상권,2110959,신구중학교,3,0,0,1,0,0,0,0,1,361,170,271,2,0,0,0,0,0,3,79,103381,18949,14950,15358,15247,15555,16107,13915,12252,3,0,0,0,0,35959,15850,16706,21399,19688,12295,17446,175.3147461031668,21.83177496869017,592.56292533022,617.5090706166454,296.17950624489254,149.73166102194463,99.38908898705634,1093.2744086119765,0,0,0,0
